iddivipol,clase,coddepto,codmipio,codzona,codpuesto,nomdepto,nommipio,nompuesto,nummesas,potfemenino,potmasculino,pottotal,jal,nomjal,indicador,expandida,direccion,cordenadas_text
263,M,7,85,0,0,BOYACA,EL ESPINO,,0,0,0,0,0,,0,0,,"(0,0)"
264,M,7,88,0,0,BOYACA,FIRAVITOBA,,0,0,0,0,0,,0,0,,"(0,0)"
265,M,7,91,0,0,BOYACA,FLORESTA,,0,0,0,0,0,,0,0,,"(0,0)"
266,M,7,94,0,0,BOYACA,GACHANTIVA,,0,0,0,0,0,,0,0,,"(0,0)"
267,M,7,97,0,0,BOYACA,GAMEZA,,0,0,0,0,0,,0,0,,"(0,0)"
268,M,7,100,0,0,BOYACA,GARAGOA,,0,0,0,0,0,,0,0,,"(0,0)"
269,M,7,103,0,0,BOYACA,GUACAMAYAS,,0,0,0,0,0,,0,0,,"(0,0)"
270,M,7,106,0,0,BOYACA,GUATEQUE,,0,0,0,0,0,,0,0,,"(0,0)"
271,M,7,109,0,0,BOYACA,GUAYATA,,0,0,0,0,0,,0,0,,"(0,0)"
272,M,7,112,0,0,BOYACA,GUICAN,,0,0,0,0,0,,0,0,,"(0,0)"
273,M,7,118,0,0,BOYACA,IZA,,0,0,0,0,0,,0,0,,"(0,0)"
274,M,7,121,0,0,BOYACA,JENESANO,,0,0,0,0,0,,0,0,,"(0,0)"
275,M,7,124,0,0,BOYACA,JERICO,,0,0,0,0,0,,0,0,,"(0,0)"
276,M,7,127,0,0,BOYACA,LABRANZAGRANDE,,0,0,0,0,0,,0,0,,"(0,0)"
277,M,7,130,0,0,BOYACA,LA CAPILLA,,0,0,0,0,0,,0,0,,"(0,0)"
278,M,7,136,0,0,BOYACA,LA UVITA,,0,0,0,0,0,,0,0,,"(0,0)"
279,M,7,137,0,0,BOYACA,LA VICTORIA,,0,0,0,0,0,,0,0,,"(0,0)"
280,M,7,139,0,0,BOYACA,VILLA DE LEIVA,,0,0,0,0,0,,0,0,,"(0,0)"
281,M,7,142,0,0,BOYACA,MACANAL,,0,0,0,0,0,,0,0,,"(0,0)"
282,M,7,148,0,0,BOYACA,MARIPI,,0,0,0,0,0,,0,0,,"(0,0)"
283,M,7,151,0,0,BOYACA,MIRAFLORES,,0,0,0,0,0,,0,0,,"(0,0)"
284,M,7,154,0,0,BOYACA,MONGUA,,0,0,0,0,0,,0,0,,"(0,0)"
285,M,7,157,0,0,BOYACA,MONGUI,,0,0,0,0,0,,0,0,,"(0,0)"
286,M,7,160,0,0,BOYACA,MONIQUIRA,,0,0,0,0,0,,0,0,,"(0,0)"
287,M,7,161,0,0,BOYACA,MOTAVITA,,0,0,0,0,0,,0,0,,"(0,0)"
288,M,7,163,0,0,BOYACA,MUZO,,0,0,0,0,0,,0,0,,"(0,0)"
289,M,7,166,0,0,BOYACA,NOBSA,,0,0,0,0,0,,0,0,,"(0,0)"
290,M,7,169,0,0,BOYACA,NUEVO COLON,,0,0,0,0,0,,0,0,,"(0,0)"
291,M,7,173,0,0,BOYACA,OICATA,,0,0,0,0,0,,0,0,,"(0,0)"
292,M,7,176,0,0,BOYACA,OTANCHE,,0,0,0,0,0,,0,0,,"(0,0)"
293,M,7,178,0,0,BOYACA,PACHAVITA,,0,0,0,0,0,,0,0,,"(0,0)"
294,M,7,179,0,0,BOYACA,PAEZ,,0,0,0,0,0,,0,0,,"(0,0)"
295,M,7,181,0,0,BOYACA,PAIPA,,0,0,0,0,0,,0,0,,"(0,0)"
296,M,7,184,0,0,BOYACA,PAJARITO,,0,0,0,0,0,,0,0,,"(0,0)"
297,M,7,187,0,0,BOYACA,PANQUEBA,,0,0,0,0,0,,0,0,,"(0,0)"
298,M,7,190,0,0,BOYACA,PAUNA,,0,0,0,0,0,,0,0,,"(0,0)"
299,M,7,193,0,0,BOYACA,PAYA,,0,0,0,0,0,,0,0,,"(0,0)"
300,M,7,199,0,0,BOYACA,PAZ DE RIO,,0,0,0,0,0,,0,0,,"(0,0)"
301,M,7,202,0,0,BOYACA,PESCA,,0,0,0,0,0,,0,0,,"(0,0)"
302,M,7,205,0,0,BOYACA,PISBA,,0,0,0,0,0,,0,0,,"(0,0)"
303,M,7,214,0,0,BOYACA,PUERTO BOYACA,,0,0,0,0,0,,0,0,,"(0,0)"
304,M,7,215,0,0,BOYACA,QUIPAMA,,0,0,0,0,0,,0,0,,"(0,0)"
305,M,7,217,0,0,BOYACA,RAMIRIQUI,,0,0,0,0,0,,0,0,,"(0,0)"
306,M,7,220,0,0,BOYACA,RAQUIRA,,0,0,0,0,0,,0,0,,"(0,0)"
307,M,7,223,0,0,BOYACA,RONDON,,0,0,0,0,0,,0,0,,"(0,0)"
308,M,7,226,0,0,BOYACA,SABOYA,,0,0,0,0,0,,0,0,,"(0,0)"
309,M,7,232,0,0,BOYACA,SACHICA,,0,0,0,0,0,,0,0,,"(0,0)"
310,M,7,235,0,0,BOYACA,SAMACA,,0,0,0,0,0,,0,0,,"(0,0)"
311,M,7,237,0,0,BOYACA,SAN EDUARDO,,0,0,0,0,0,,0,0,,"(0,0)"
312,M,7,238,0,0,BOYACA,SAN JOSE DE PARE,,0,0,0,0,0,,0,0,,"(0,0)"
313,M,7,241,0,0,BOYACA,SAN LUIS DE GACENO,,0,0,0,0,0,,0,0,,"(0,0)"
314,M,7,247,0,0,BOYACA,SAN MATEO,,0,0,0,0,0,,0,0,,"(0,0)"
315,M,7,248,0,0,BOYACA,SAN MIGUEL DE SEMA,,0,0,0,0,0,,0,0,,"(0,0)"
316,M,7,249,0,0,BOYACA,SAN PABLO DE BORBUR,,0,0,0,0,0,,0,0,,"(0,0)"
317,M,7,250,0,0,BOYACA,SANTANA,,0,0,0,0,0,,0,0,,"(0,0)"
318,M,7,251,0,0,BOYACA,SANTA MARIA,,0,0,0,0,0,,0,0,,"(0,0)"
319,M,7,253,0,0,BOYACA,SANTA ROSA DE VITERBO,,0,0,0,0,0,,0,0,,"(0,0)"
320,M,7,256,0,0,BOYACA,SANTA SOFIA,,0,0,0,0,0,,0,0,,"(0,0)"
321,M,7,259,0,0,BOYACA,SATIVANORTE,,0,0,0,0,0,,0,0,,"(0,0)"
322,M,7,262,0,0,BOYACA,SATIVASUR,,0,0,0,0,0,,0,0,,"(0,0)"
323,M,7,265,0,0,BOYACA,SIACHOQUE,,0,0,0,0,0,,0,0,,"(0,0)"
324,M,7,268,0,0,BOYACA,SOATA,,0,0,0,0,0,,0,0,,"(0,0)"
325,M,7,271,0,0,BOYACA,SOCOTA,,0,0,0,0,0,,0,0,,"(0,0)"
326,M,7,274,0,0,BOYACA,SOCHA,,0,0,0,0,0,,0,0,,"(0,0)"
327,M,7,277,0,0,BOYACA,SOGAMOSO,,0,0,0,0,0,,0,0,,"(0,0)"
328,M,7,280,0,0,BOYACA,SOMONDOCO,,0,0,0,0,0,,0,0,,"(0,0)"
329,M,7,281,0,0,BOYACA,SORA,,0,0,0,0,0,,0,0,,"(0,0)"
330,M,7,282,0,0,BOYACA,SORACA,,0,0,0,0,0,,0,0,,"(0,0)"
331,M,7,283,0,0,BOYACA,SOTAQUIRA,,0,0,0,0,0,,0,0,,"(0,0)"
332,M,7,286,0,0,BOYACA,SUSACON,,0,0,0,0,0,,0,0,,"(0,0)"
333,M,7,289,0,0,BOYACA,SUTAMARCHAN,,0,0,0,0,0,,0,0,,"(0,0)"
334,M,7,292,0,0,BOYACA,SUTATENZA,,0,0,0,0,0,,0,0,,"(0,0)"
335,M,7,298,0,0,BOYACA,TASCO,,0,0,0,0,0,,0,0,,"(0,0)"
336,M,7,301,0,0,BOYACA,TENZA,,0,0,0,0,0,,0,0,,"(0,0)"
337,M,7,304,0,0,BOYACA,TIBANA,,0,0,0,0,0,,0,0,,"(0,0)"
338,M,7,307,0,0,BOYACA,TIBASOSA,,0,0,0,0,0,,0,0,,"(0,0)"
339,M,7,310,0,0,BOYACA,TINJACA,,0,0,0,0,0,,0,0,,"(0,0)"
340,M,7,311,0,0,BOYACA,TIPACOQUE,,0,0,0,0,0,,0,0,,"(0,0)"
341,M,7,313,0,0,BOYACA,TOCA,,0,0,0,0,0,,0,0,,"(0,0)"
342,M,7,316,0,0,BOYACA,TOGUI,,0,0,0,0,0,,0,0,,"(0,0)"
343,M,7,319,0,0,BOYACA,TOPAGA,,0,0,0,0,0,,0,0,,"(0,0)"
344,M,7,322,0,0,BOYACA,TOTA,,0,0,0,0,0,,0,0,,"(0,0)"
345,M,7,324,0,0,BOYACA,TUNUNGUA,,0,0,0,0,0,,0,0,,"(0,0)"
346,M,7,325,0,0,BOYACA,TURMEQUE,,0,0,0,0,0,,0,0,,"(0,0)"
347,M,7,328,0,0,BOYACA,TUTA,,0,0,0,0,0,,0,0,,"(0,0)"
348,M,7,331,0,0,BOYACA,TUTAZA,,0,0,0,0,0,,0,0,,"(0,0)"
349,M,7,334,0,0,BOYACA,UMBITA,,0,0,0,0,0,,0,0,,"(0,0)"
350,M,7,337,0,0,BOYACA,VENTAQUEMADA,,0,0,0,0,0,,0,0,,"(0,0)"
351,M,7,340,0,0,BOYACA,VIRACACHA,,0,0,0,0,0,,0,0,,"(0,0)"
352,M,7,346,0,0,BOYACA,ZETAQUIRA,,0,0,0,0,0,,0,0,,"(0,0)"
353,M,9,1,0,0,CALDAS,MANIZALES,,0,0,0,0,0,,0,0,,"(0,0)"
354,M,9,4,0,0,CALDAS,AGUADAS,,0,0,0,0,0,,0,0,,"(0,0)"
355,M,9,7,0,0,CALDAS,ANSERMA,,0,0,0,0,0,,0,0,,"(0,0)"
356,M,9,13,0,0,CALDAS,ARANZAZU,,0,0,0,0,0,,0,0,,"(0,0)"
357,M,9,22,0,0,CALDAS,BELALCAZAR,,0,0,0,0,0,,0,0,,"(0,0)"
358,M,9,34,0,0,CALDAS,CHINCHINA,,0,0,0,0,0,,0,0,,"(0,0)"
359,M,9,37,0,0,CALDAS,FILADELFIA,,0,0,0,0,0,,0,0,,"(0,0)"
360,M,9,49,0,0,CALDAS,LA DORADA,,0,0,0,0,0,,0,0,,"(0,0)"
361,M,9,52,0,0,CALDAS,LA MERCED,,0,0,0,0,0,,0,0,,"(0,0)"
362,M,9,55,0,0,CALDAS,MANZANARES,,0,0,0,0,0,,0,0,,"(0,0)"
363,M,9,58,0,0,CALDAS,MARMATO,,0,0,0,0,0,,0,0,,"(0,0)"
364,M,9,61,0,0,CALDAS,MARQUETALIA,,0,0,0,0,0,,0,0,,"(0,0)"
365,M,9,67,0,0,CALDAS,MARULANDA,,0,0,0,0,0,,0,0,,"(0,0)"
366,M,9,76,0,0,CALDAS,NEIRA,,0,0,0,0,0,,0,0,,"(0,0)"
367,M,9,78,0,0,CALDAS,NORCASIA,,0,0,0,0,0,,0,0,,"(0,0)"
368,M,9,79,0,0,CALDAS,PACORA,,0,0,0,0,0,,0,0,,"(0,0)"
369,M,9,82,0,0,CALDAS,PALESTINA,,0,0,0,0,0,,0,0,,"(0,0)"
370,M,9,85,0,0,CALDAS,PENSILVANIA,,0,0,0,0,0,,0,0,,"(0,0)"
371,M,9,103,0,0,CALDAS,RIOSUCIO,,0,0,0,0,0,,0,0,,"(0,0)"
372,M,9,106,0,0,CALDAS,RISARALDA,,0,0,0,0,0,,0,0,,"(0,0)"
373,M,9,109,0,0,CALDAS,SALAMINA,,0,0,0,0,0,,0,0,,"(0,0)"
374,M,9,115,0,0,CALDAS,SAMANA,,0,0,0,0,0,,0,0,,"(0,0)"
375,M,9,120,0,0,CALDAS,SAN JOSE,,0,0,0,0,0,,0,0,,"(0,0)"
376,M,9,124,0,0,CALDAS,SUPIA,,0,0,0,0,0,,0,0,,"(0,0)"
377,M,9,127,0,0,CALDAS,VICTORIA,,0,0,0,0,0,,0,0,,"(0,0)"
378,M,9,130,0,0,CALDAS,VILLAMARIA,,0,0,0,0,0,,0,0,,"(0,0)"
379,M,9,133,0,0,CALDAS,VITERBO,,0,0,0,0,0,,0,0,,"(0,0)"
380,M,11,1,0,0,CAUCA,POPAYAN,,0,0,0,0,0,,0,0,,"(0,0)"
381,M,11,4,0,0,CAUCA,ALMAGUER,,0,0,0,0,0,,0,0,,"(0,0)"
382,M,11,5,0,0,CAUCA,ARGELIA,,0,0,0,0,0,,0,0,,"(0,0)"
383,M,11,6,0,0,CAUCA,BALBOA,,0,0,0,0,0,,0,0,,"(0,0)"
384,M,11,7,0,0,CAUCA,BOLIVAR,,0,0,0,0,0,,0,0,,"(0,0)"
385,M,11,10,0,0,CAUCA,BUENOS AIRES,,0,0,0,0,0,,0,0,,"(0,0)"
386,M,11,13,0,0,CAUCA,CAJIBIO,,0,0,0,0,0,,0,0,,"(0,0)"
387,M,11,16,0,0,CAUCA,CALDONO,,0,0,0,0,0,,0,0,,"(0,0)"
388,M,11,19,0,0,CAUCA,CALOTO,,0,0,0,0,0,,0,0,,"(0,0)"
389,M,11,22,0,0,CAUCA,CORINTO,,0,0,0,0,0,,0,0,,"(0,0)"
390,M,11,25,0,0,CAUCA,EL TAMBO,,0,0,0,0,0,,0,0,,"(0,0)"
391,M,11,27,0,0,CAUCA,FLORENCIA,,0,0,0,0,0,,0,0,,"(0,0)"
392,M,11,28,0,0,CAUCA,GUAPI,,0,0,0,0,0,,0,0,,"(0,0)"
393,M,11,29,0,0,CAUCA,GUACHENE,,0,0,0,0,0,,0,0,,"(0,0)"
394,M,11,31,0,0,CAUCA,INZA,,0,0,0,0,0,,0,0,,"(0,0)"
395,M,11,34,0,0,CAUCA,JAMBALO,,0,0,0,0,0,,0,0,,"(0,0)"
396,M,11,37,0,0,CAUCA,LA SIERRA,,0,0,0,0,0,,0,0,,"(0,0)"
397,M,11,40,0,0,CAUCA,LA VEGA,,0,0,0,0,0,,0,0,,"(0,0)"
398,M,11,43,0,0,CAUCA,LOPEZ (MICAY),,0,0,0,0,0,,0,0,,"(0,0)"
399,M,11,46,0,0,CAUCA,MERCADERES,,0,0,0,0,0,,0,0,,"(0,0)"
400,M,11,49,0,0,CAUCA,MIRANDA,,0,0,0,0,0,,0,0,,"(0,0)"
401,M,11,52,0,0,CAUCA,MORALES,,0,0,0,0,0,,0,0,,"(0,0)"
402,M,11,53,0,0,CAUCA,PADILLA,,0,0,0,0,0,,0,0,,"(0,0)"
403,M,11,55,0,0,CAUCA,PAEZ (BELALCAZAR),,0,0,0,0,0,,0,0,,"(0,0)"
404,M,11,58,0,0,CAUCA,PATIA (EL BORDO),,0,0,0,0,0,,0,0,,"(0,0)"
405,M,11,60,0,0,CAUCA,PIAMONTE,,0,0,0,0,0,,0,0,,"(0,0)"
406,M,11,61,0,0,CAUCA,PIENDAMO,,0,0,0,0,0,,0,0,,"(0,0)"
407,M,11,64,0,0,CAUCA,PUERTO TEJADA,,0,0,0,0,0,,0,0,,"(0,0)"
408,M,11,67,0,0,CAUCA,PURACE (COCONUCO),,0,0,0,0,0,,0,0,,"(0,0)"
409,M,11,70,0,0,CAUCA,ROSAS,,0,0,0,0,0,,0,0,,"(0,0)"
410,M,11,73,0,0,CAUCA,SAN SEBASTIAN,,0,0,0,0,0,,0,0,,"(0,0)"
411,M,11,76,0,0,CAUCA,SANTANDER DE QUILICHAO,,0,0,0,0,0,,0,0,,"(0,0)"
412,M,11,79,0,0,CAUCA,SANTA ROSA,,0,0,0,0,0,,0,0,,"(0,0)"
413,M,11,82,0,0,CAUCA,SILVIA,,0,0,0,0,0,,0,0,,"(0,0)"
414,M,11,85,0,0,CAUCA,SOTARA (PAISPAMBA),,0,0,0,0,0,,0,0,,"(0,0)"
415,M,11,86,0,0,CAUCA,SUCRE,,0,0,0,0,0,,0,0,,"(0,0)"
416,M,11,87,0,0,CAUCA,SUAREZ,,0,0,0,0,0,,0,0,,"(0,0)"
417,M,11,88,0,0,CAUCA,TIMBIO,,0,0,0,0,0,,0,0,,"(0,0)"
418,M,11,91,0,0,CAUCA,TIMBIQUI,,0,0,0,0,0,,0,0,,"(0,0)"
419,M,11,94,0,0,CAUCA,TORIBIO,,0,0,0,0,0,,0,0,,"(0,0)"
420,M,11,97,0,0,CAUCA,TOTORO,,0,0,0,0,0,,0,0,,"(0,0)"
421,M,11,98,0,0,CAUCA,VILLA RICA,,0,0,0,0,0,,0,0,,"(0,0)"
422,M,12,1,0,0,CESAR,VALLEDUPAR,,0,0,0,0,0,,0,0,,"(0,0)"
423,M,12,75,0,0,CESAR,AGUACHICA,,0,0,0,0,0,,0,0,,"(0,0)"
424,M,12,150,0,0,CESAR,AGUSTIN CODAZZI,,0,0,0,0,0,,0,0,,"(0,0)"
425,M,12,170,0,0,CESAR,ASTREA,,0,0,0,0,0,,0,0,,"(0,0)"
426,M,12,180,0,0,CESAR,BECERRIL,,0,0,0,0,0,,0,0,,"(0,0)"
427,M,12,200,0,0,CESAR,BOSCONIA,,0,0,0,0,0,,0,0,,"(0,0)"
428,M,12,225,0,0,CESAR,CURUMANI,,0,0,0,0,0,,0,0,,"(0,0)"
429,M,12,300,0,0,CESAR,CHIMICHAGUA,,0,0,0,0,0,,0,0,,"(0,0)"
430,M,12,375,0,0,CESAR,CHIRIGUANA,,0,0,0,0,0,,0,0,,"(0,0)"
431,M,12,410,0,0,CESAR,EL COPEY,,0,0,0,0,0,,0,0,,"(0,0)"
432,M,12,415,0,0,CESAR,EL PASO,,0,0,0,0,0,,0,0,,"(0,0)"
433,M,12,450,0,0,CESAR,GAMARRA,,0,0,0,0,0,,0,0,,"(0,0)"
434,M,12,525,0,0,CESAR,GONZALEZ,,0,0,0,0,0,,0,0,,"(0,0)"
435,M,12,600,0,0,CESAR,LA GLORIA,,0,0,0,0,0,,0,0,,"(0,0)"
436,M,12,608,0,0,CESAR,LA JAGUA DE IBIRICO,,0,0,0,0,0,,0,0,,"(0,0)"
437,M,12,625,0,0,CESAR,MANAURE BALCON DEL CESAR (MANA,,0,0,0,0,0,,0,0,,"(0,0)"
438,M,12,650,0,0,CESAR,PAILITAS,,0,0,0,0,0,,0,0,,"(0,0)"
439,M,12,700,0,0,CESAR,PELAYA,,0,0,0,0,0,,0,0,,"(0,0)"
440,M,12,720,0,0,CESAR,PUEBLO BELLO,,0,0,0,0,0,,0,0,,"(0,0)"
441,M,12,750,0,0,CESAR,RIO DE ORO,,0,0,0,0,0,,0,0,,"(0,0)"
442,M,12,800,0,0,CESAR,SAN ALBERTO,,0,0,0,0,0,,0,0,,"(0,0)"
443,M,12,825,0,0,CESAR,LA PAZ,,0,0,0,0,0,,0,0,,"(0,0)"
444,M,12,850,0,0,CESAR,SAN DIEGO,,0,0,0,0,0,,0,0,,"(0,0)"
445,M,12,875,0,0,CESAR,SAN MARTIN,,0,0,0,0,0,,0,0,,"(0,0)"
446,M,12,900,0,0,CESAR,TAMALAMEQUE,,0,0,0,0,0,,0,0,,"(0,0)"
447,M,13,1,0,0,CORDOBA,MONTERIA,,0,0,0,0,0,,0,0,,"(0,0)"
448,M,13,4,0,0,CORDOBA,AYAPEL,,0,0,0,0,0,,0,0,,"(0,0)"
449,M,13,7,0,0,CORDOBA,BUENAVISTA,,0,0,0,0,0,,0,0,,"(0,0)"
450,M,13,9,0,0,CORDOBA,CANALETE,,0,0,0,0,0,,0,0,,"(0,0)"
451,M,13,10,0,0,CORDOBA,CERETE,,0,0,0,0,0,,0,0,,"(0,0)"
452,M,13,13,0,0,CORDOBA,CIENAGA DE ORO,,0,0,0,0,0,,0,0,,"(0,0)"
453,M,13,14,0,0,CORDOBA,COTORRA (BONGO),,0,0,0,0,0,,0,0,,"(0,0)"
454,M,13,16,0,0,CORDOBA,CHIMA,,0,0,0,0,0,,0,0,,"(0,0)"
455,M,13,19,0,0,CORDOBA,CHINU,,0,0,0,0,0,,0,0,,"(0,0)"
456,M,13,20,0,0,CORDOBA,LA APARTADA (FRONTERA),,0,0,0,0,0,,0,0,,"(0,0)"
457,M,13,22,0,0,CORDOBA,LORICA,,0,0,0,0,0,,0,0,,"(0,0)"
458,M,13,23,0,0,CORDOBA,LOS CORDOBAS,,0,0,0,0,0,,0,0,,"(0,0)"
459,M,13,24,0,0,CORDOBA,MOMIL,,0,0,0,0,0,,0,0,,"(0,0)"
460,M,13,25,0,0,CORDOBA,MONTELIBANO,,0,0,0,0,0,,0,0,,"(0,0)"
461,M,13,27,0,0,CORDOBA,MOÑITOS,,0,0,0,0,0,,0,0,,"(0,0)"
462,M,13,28,0,0,CORDOBA,PLANETA RICA,,0,0,0,0,0,,0,0,,"(0,0)"
463,M,13,31,0,0,CORDOBA,PUEBLO NUEVO,,0,0,0,0,0,,0,0,,"(0,0)"
464,M,13,32,0,0,CORDOBA,PUERTO LIBERTADOR,,0,0,0,0,0,,0,0,,"(0,0)"
465,M,13,33,0,0,CORDOBA,PUERTO ESCONDIDO,,0,0,0,0,0,,0,0,,"(0,0)"
466,M,13,34,0,0,CORDOBA,PURISIMA,,0,0,0,0,0,,0,0,,"(0,0)"
467,M,13,37,0,0,CORDOBA,SAHAGUN,,0,0,0,0,0,,0,0,,"(0,0)"
468,M,13,40,0,0,CORDOBA,SAN ANDRES DE SOTAVENTO,,0,0,0,0,0,,0,0,,"(0,0)"
469,M,13,43,0,0,CORDOBA,SAN ANTERO,,0,0,0,0,0,,0,0,,"(0,0)"
470,M,13,46,0,0,CORDOBA,SAN BERNARDO DEL VIENTO,,0,0,0,0,0,,0,0,,"(0,0)"
471,M,13,49,0,0,CORDOBA,SAN CARLOS,,0,0,0,0,0,,0,0,,"(0,0)"
472,M,13,52,0,0,CORDOBA,SAN JOSE DE URE,,0,0,0,0,0,,0,0,,"(0,0)"
473,M,13,55,0,0,CORDOBA,SAN PELAYO,,0,0,0,0,0,,0,0,,"(0,0)"
474,M,13,58,0,0,CORDOBA,TIERRALTA,,0,0,0,0,0,,0,0,,"(0,0)"
475,M,13,60,0,0,CORDOBA,TUCHIN,,0,0,0,0,0,,0,0,,"(0,0)"
476,M,13,61,0,0,CORDOBA,VALENCIA,,0,0,0,0,0,,0,0,,"(0,0)"
477,M,15,4,0,0,CUNDINAMARCA,AGUA DE DIOS,,0,0,0,0,0,,0,0,,"(0,0)"
478,M,15,7,0,0,CUNDINAMARCA,ALBAN,,0,0,0,0,0,,0,0,,"(0,0)"
479,M,15,10,0,0,CUNDINAMARCA,ANAPOIMA,,0,0,0,0,0,,0,0,,"(0,0)"
480,M,15,13,0,0,CUNDINAMARCA,ANOLAIMA,,0,0,0,0,0,,0,0,,"(0,0)"
481,M,15,16,0,0,CUNDINAMARCA,ARBELAEZ,,0,0,0,0,0,,0,0,,"(0,0)"
482,M,15,19,0,0,CUNDINAMARCA,BELTRAN,,0,0,0,0,0,,0,0,,"(0,0)"
483,M,15,22,0,0,CUNDINAMARCA,BITUIMA,,0,0,0,0,0,,0,0,,"(0,0)"
484,M,15,25,0,0,CUNDINAMARCA,BOJACA,,0,0,0,0,0,,0,0,,"(0,0)"
485,M,15,29,0,0,CUNDINAMARCA,CABRERA,,0,0,0,0,0,,0,0,,"(0,0)"
486,M,15,30,0,0,CUNDINAMARCA,CACHIPAY,,0,0,0,0,0,,0,0,,"(0,0)"
487,M,15,31,0,0,CUNDINAMARCA,CAJICA,,0,0,0,0,0,,0,0,,"(0,0)"
488,M,15,34,0,0,CUNDINAMARCA,CAPARRAPI,,0,0,0,0,0,,0,0,,"(0,0)"
489,M,15,37,0,0,CUNDINAMARCA,CAQUEZA,,0,0,0,0,0,,0,0,,"(0,0)"
490,M,15,40,0,0,CUNDINAMARCA,CARMEN DE CARUPA,,0,0,0,0,0,,0,0,,"(0,0)"
491,M,15,43,0,0,CUNDINAMARCA,COGUA,,0,0,0,0,0,,0,0,,"(0,0)"
492,M,15,46,0,0,CUNDINAMARCA,COTA,,0,0,0,0,0,,0,0,,"(0,0)"
493,M,15,49,0,0,CUNDINAMARCA,CUCUNUBA,,0,0,0,0,0,,0,0,,"(0,0)"
494,M,15,52,0,0,CUNDINAMARCA,CHAGUANI,,0,0,0,0,0,,0,0,,"(0,0)"
495,M,15,55,0,0,CUNDINAMARCA,CHIA,,0,0,0,0,0,,0,0,,"(0,0)"
496,M,15,58,0,0,CUNDINAMARCA,CHIPAQUE,,0,0,0,0,0,,0,0,,"(0,0)"
497,M,15,61,0,0,CUNDINAMARCA,CHOACHI,,0,0,0,0,0,,0,0,,"(0,0)"
498,M,15,64,0,0,CUNDINAMARCA,CHOCONTA,,0,0,0,0,0,,0,0,,"(0,0)"
499,M,15,67,0,0,CUNDINAMARCA,EL COLEGIO,,0,0,0,0,0,,0,0,,"(0,0)"
500,M,15,70,0,0,CUNDINAMARCA,EL PEÑON,,0,0,0,0,0,,0,0,,"(0,0)"
501,M,15,72,0,0,CUNDINAMARCA,EL ROSAL,,0,0,0,0,0,,0,0,,"(0,0)"
502,M,15,76,0,0,CUNDINAMARCA,FACATATIVA,,0,0,0,0,0,,0,0,,"(0,0)"
503,M,15,79,0,0,CUNDINAMARCA,FOMEQUE,,0,0,0,0,0,,0,0,,"(0,0)"
504,M,15,85,0,0,CUNDINAMARCA,FOSCA,,0,0,0,0,0,,0,0,,"(0,0)"
505,M,15,88,0,0,CUNDINAMARCA,FUNZA,,0,0,0,0,0,,0,0,,"(0,0)"
506,M,15,91,0,0,CUNDINAMARCA,FUQUENE,,0,0,0,0,0,,0,0,,"(0,0)"
507,M,15,94,0,0,CUNDINAMARCA,FUSAGASUGA,,0,0,0,0,0,,0,0,,"(0,0)"
508,M,15,97,0,0,CUNDINAMARCA,GACHALA,,0,0,0,0,0,,0,0,,"(0,0)"
509,M,15,100,0,0,CUNDINAMARCA,GACHANCIPA,,0,0,0,0,0,,0,0,,"(0,0)"
510,M,15,103,0,0,CUNDINAMARCA,GACHETA,,0,0,0,0,0,,0,0,,"(0,0)"
511,M,15,106,0,0,CUNDINAMARCA,GAMA,,0,0,0,0,0,,0,0,,"(0,0)"
512,M,15,109,0,0,CUNDINAMARCA,GIRARDOT,,0,0,0,0,0,,0,0,,"(0,0)"
513,M,15,112,0,0,CUNDINAMARCA,GUACHETA,,0,0,0,0,0,,0,0,,"(0,0)"
514,M,15,115,0,0,CUNDINAMARCA,GUADUAS,,0,0,0,0,0,,0,0,,"(0,0)"
515,M,15,118,0,0,CUNDINAMARCA,GUASCA,,0,0,0,0,0,,0,0,,"(0,0)"
516,M,15,121,0,0,CUNDINAMARCA,GUATAQUI,,0,0,0,0,0,,0,0,,"(0,0)"
517,M,15,124,0,0,CUNDINAMARCA,GUATAVITA,,0,0,0,0,0,,0,0,,"(0,0)"
518,M,15,127,0,0,CUNDINAMARCA,GUAYABAL DE SIQUIMA,,0,0,0,0,0,,0,0,,"(0,0)"
519,M,15,128,0,0,CUNDINAMARCA,GUAYABETAL,,0,0,0,0,0,,0,0,,"(0,0)"
520,M,15,130,0,0,CUNDINAMARCA,GUTIERREZ,,0,0,0,0,0,,0,0,,"(0,0)"
521,M,15,132,0,0,CUNDINAMARCA,GRANADA,,0,0,0,0,0,,0,0,,"(0,0)"
522,M,15,133,0,0,CUNDINAMARCA,JERUSALEN,,0,0,0,0,0,,0,0,,"(0,0)"
523,M,15,136,0,0,CUNDINAMARCA,JUNIN,,0,0,0,0,0,,0,0,,"(0,0)"
524,M,15,139,0,0,CUNDINAMARCA,LA CALERA,,0,0,0,0,0,,0,0,,"(0,0)"
525,M,15,142,0,0,CUNDINAMARCA,LA MESA,,0,0,0,0,0,,0,0,,"(0,0)"
526,M,15,145,0,0,CUNDINAMARCA,LA PALMA,,0,0,0,0,0,,0,0,,"(0,0)"
527,M,15,148,0,0,CUNDINAMARCA,LA PEÑA,,0,0,0,0,0,,0,0,,"(0,0)"
528,M,15,151,0,0,CUNDINAMARCA,LA VEGA,,0,0,0,0,0,,0,0,,"(0,0)"
